% Model:              JH_2804_pulse_hyperelastic_NeoHook.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 28 2026, 16:18
% Dimension:          0
% Nodes:              84096
% Expressions:        7
% Description:        Point Probe 1, Positive current, Point Probe 3, Displacement, Open-circuit cell voltage, Battery cell state of charge, 
% u_par                   C_par                    t                        E_cell (V)               -I_1C * A_cell (A)       Rx_cell (N)              u_par*u_pre (m)          E_ocv_cell (V)           soc_cell (1)             -I_1C * A_cell * wv1(t)
28.9                      0.89                     2420                     3.647778786447539        4.43061179696187         1.495383774117235E8      -4.153869362363919E-5    3.6974259328852295       0.40172222222222204      0
28.9                      0.89                     2421                     3.6476347838554792       4.43061179696187         1.4954282649485916E8     -4.153869362363919E-5    3.697292742471368        0.4014749999999996       0
28.9                      0.89                     2422                     3.6474907492107977       4.43061179696187         1.4954727568847373E8     -4.153869362363919E-5    3.697159552057507        0.4012277777777774       0
28.9                      0.89                     2423                     3.6473466825134957       4.43061179696187         1.495517249925739E8      -4.153869362363919E-5    3.697026361643645        0.40098055555555534      0
28.9                      0.89                     2424                     3.6472025837635718       4.43061179696187         1.4955617440716755E8     -4.153869362363919E-5    3.696893171229784        0.4007333333333333       0
28.9                      0.89                     2425                     3.6470584529610277       4.43061179696187         1.4956062393225154E8     -4.153869362363919E-5    3.6967599808159224       0.4004861111111109       0
28.9                      0.89                     2426                     3.6469142901058618       4.43061179696187         1.4956507356783924E8     -4.153869362363919E-5    3.696626790402061        0.4002388888888886       0
28.9                      0.89                     2427                     3.646770095198075        4.43061179696187         1.495695233139252E8      -4.153869362363919E-5    3.6964935999882          0.3999916666666664       0
28.9                      0.89                     2428                     3.6466258682376673       4.43061179696187         1.4957397317051885E8     -4.153869362363919E-5    3.6963604095743388       0.39974444444444435      0
28.9                      0.89                     2429                     3.646481609224638        4.43061179696187         1.495784231376259E8      -4.153869362363919E-5    3.6962272191604773       0.39949722222222184      0
28.9                      0.89                     2430                     3.6463373181589884       4.43061179696187         1.4958287321525142E8     -4.153869362363919E-5    3.6960940287466157       0.39924999999999977      0
