case_id,u_par,C_rate,SOC
3374,23.258,3.988,0.042
3375,28.405,0.564,0.392
3376,15.551,2.156,0.135
3377,18.688,4.029,0.73
3378,15.944,1.912,0.259
3379,23.051,3.095,0.151
3380,24.555,2.82,0.985
3381,3.708,2.298,0.792
3382,20.6,2.053,0.172
3383,15.834,1.367,0.129
3384,22.211,4.009,0.451
3385,15.686,1.949,0.065
3386,19.433,1.632,0.616
3387,0.257,1.066,0.053
3388,9.892,2.66,0.636
3389,4.884,1.184,0.003
3390,9.789,0.816,0.076
3391,8.511,0.265,0.958
3392,22.441,1.313,0.908
3393,10.76,2.553,0.276
3394,24.65,4.576,0.776
3395,3.05,3.059,0.162
3396,15.541,4.436,0.755
3397,28.08,2.348,0.547
3398,23.574,3.336,0.284
3399,13.373,3.493,0.713
3400,15.356,2.011,0.514
3401,16.228,0.497,0.846
3402,29.549,2.834,0.846
3403,25.254,0.2,0.087
3404,0.09,2.712,0.217
3405,14.846,3.798,0.864
3406,9.36,1.543,0.466
3407,13.567,0.35,0.615
3408,12.136,3.972,0.743
3409,16.94,2.491,0.621
3410,26.433,4.889,0.999
3411,26.365,3.091,0.294
3412,23.336,2.964,0.276
3413,28.995,3.98,0.489
3414,19.366,4.363,0.862
3415,14.854,4.732,0.893
3416,28.103,2.816,0.181
3417,1.103,3.347,0.115
3418,3.326,1.923,0.64
3419,5.686,0.525,0.367
3420,11.035,4.036,0.367
3421,10.421,3.252,0.408
3422,16.319,2.959,0.417
3423,18.297,3.04,0.634
3424,28.358,4.392,0.936
3425,0.705,4.047,0.621
3426,9.719,3.009,0.766
3427,27.157,3.29,0.559
3428,10.713,4.459,0.319
3429,27.766,3.581,0.983
3430,24.338,0.233,0.91
3431,20.934,4.222,0.414
3432,14.017,0.039,0.692
3433,4.956,4.223,0.576
3434,25.607,3.605,0.017
3435,27.802,2.772,0.44
3436,8.397,3.705,0.397
3437,4.707,4.409,0.845
3438,16.065,0.048,0.205
3439,15.692,3.218,0.228
3440,22.474,1.467,0.505
3441,18.747,0.125,0.309
3442,15.612,3.513,0.804
3443,9.958,3.056,0.604
3444,4.066,0.159,0.504
3445,4.263,3.311,0.263
3446,29.512,3.071,0.477
3447,6.324,4.675,0.463
3448,17.523,3.28,0.113
3449,10.574,2.998,0.482
3450,0.361,4.406,0.667
3451,11.154,3.442,0.675
3452,0.267,3.646,0.902
3453,24.877,0.622,0.898
3454,25.943,3.231,0.748
3455,26.234,2.12,0.71
3456,18.429,1.325,0.927
3457,19.602,3.009,0.389
3458,19.419,0.108,0.893
3459,15.183,1.514,0.087
3460,29.285,4.489,0.347
3461,8.925,3.18,0.461
3462,10.966,0.044,0.464
3463,21.221,2.127,0.383
3464,6.531,2.916,0.625
3465,1.659,1.153,0.45
3466,14.954,2.272,0.069
3467,7.978,4.158,0.509
3468,25.153,2.049,0.664
3469,25.358,0.955,0.35
3470,20.832,3.786,0.009
3471,14.788,2.306,0.659
3472,7.869,2.953,0.741
3473,13.294,3.944,0.876
3474,28.723,3.41,0.413
3475,19.132,2.813,0.854
3476,18.363,4.992,0.883
3477,12.41,0.168,0.078
3478,20.669,0.249,0.967
3479,5.709,3.552,0.581
3480,6.97,3.721,0.803
3481,23.506,3.929,0.391
3482,17.162,3.729,0.277
3483,21.265,1.703,0.456
3484,16.09,0.451,0.025
3485,14.303,3.994,0.117
3486,29.204,3.603,0.336
3487,18.283,2.894,0.164
3488,28.108,2.764,0.241
3489,8.989,3.557,0.472
3490,29.311,1.258,0.739
3491,17.014,0.732,0.616
3492,13.104,4.369,0.551
3493,18.843,3.964,0.795
3494,14.685,0.168,0.903
3495,10.846,3.889,0.213
3496,8.576,2.819,0.882
3497,25.701,1.114,0.722
3498,14.629,3.769,0.593
3499,25.478,1.344,0.926
3500,22.899,0.312,0.482
3501,24.224,4.81,0.128
3502,1.129,2.512,0.712
3503,6.359,3.079,0.993
3504,29.242,1.408,0.607
3505,8.552,2.904,0.836
3506,2.742,1.269,0.854
3507,8.113,0.593,0.058
3508,7.804,4.413,0.83
3509,25.991,1.853,0.641
3510,28.408,2.285,0.337
3511,7.925,4.056,0.056
3512,16.403,1.877,0.647
3513,24.462,3.655,0.781
3514,12.703,4.924,0.824
3515,22.018,2.117,0.612
3516,29.891,2.084,0.432
3517,29.397,1.947,0.665
3518,19.721,3.143,0.512
3519,25.054,3.507,0.714
3520,0.044,4.244,0.334
3521,7.703,3.092,0.54
3522,24.589,1.887,0.041
3523,22.799,4.257,0.899
3524,6.206,2.732,0.671
3525,9.193,1.581,0.598
3526,6.753,2.766,0.536
3527,11.209,1.611,0.528
3528,2.42,3.007,0.607
3529,13.627,1.19,0.083
3530,25.287,0.05,0.852
3531,18.278,0.563,0.381
3532,11.31,0.267,0.94
3533,7.818,0.583,0.453
3534,22.24,2.756,0.767
3535,22.606,2.099,0.571
3536,15.747,1.555,0.693
3537,12.496,2.098,0.123
3538,0.748,4.261,0.504
3539,2.974,0.122,0.259
3540,29.077,1.735,0.329
3541,10.921,3.244,0.076
3542,13.11,4.964,0.484
3543,26.921,4.687,0.311
3544,29.385,1.071,0.18
3545,21.031,0.096,0.336
3546,0.491,2.253,0.155
3547,11.687,3.406,0.483
3548,22.166,4.558,0.031
3549,16.819,2.261,0.305
3550,4.856,3.35,0.78
3551,20.384,3.394,0.85
3552,17.197,0.605,0.276
3553,1.913,4.213,0.277
3554,27.684,3.71,0.925
3555,10.379,0.392,0.197
3556,9.776,4.695,0.871
3557,25.951,4.319,0.779
3558,9.39,2.934,0.083
3559,10.133,0.62,0.989
3560,8.818,2.635,0.804
3561,14.615,4.341,0.556
3562,17.917,4.226,0.367
3563,17.388,2.318,0.222
3564,22.674,0.717,0.348
3565,20.199,3.038,0.504
3566,1.521,3.068,0.167
3567,12.443,0.12,0.911
3568,27.078,3.744,0.813
3569,26.242,3.292,0.737
3570,0.944,1.623,0.674
3571,13.971,4.747,0.188
3572,0.909,4.518,0.109
3573,10.623,2.438,0.895
3574,29.696,3.613,0.633
3575,17.083,1.709,0.693
3576,2.957,2.419,0.811
3577,28.089,4.801,0.169
3578,26.061,0.344,0.077
3579,21.551,2.396,0.551
3580,27.423,3.864,0.99
3581,12.996,4.686,0.307
3582,4.297,1.383,0.24
3583,7.739,2.288,0.069
3584,25.018,3.113,0.993
3585,10.523,1.668,0.206
3586,4.318,3.419,0.749
3587,10.244,0.742,0.559
3588,11.161,3.981,0.211
3589,8.01,1.786,0.007
3590,11.694,4.196,0.145
3591,15.665,3.978,0.781
3592,2.725,3.126,0.524
3593,18.467,1.354,0.881
3594,6.032,3.958,0.473
3595,9.667,2.333,0.057
3596,6.341,2.982,0.622
3597,21.46,0.851,0.652
3598,0.732,4.608,0.163
3599,28.392,2.817,0.763
3600,21.458,1.355,0.65
3601,9.811,1.555,0.467
3602,26.357,4.114,0.139
3603,12.593,1.943,0.245
3604,15.48,1.897,0.111
3605,11.894,1.47,0.214
3606,26.562,3.439,0.0
3607,25.995,0.608,0.049
3608,9.784,3.5,0.461
3609,12.637,1.753,0.679
3610,4.031,1.505,0.475
3611,15.553,3.339,0.916
3612,1.796,2.748,0.563
3613,28.998,0.964,0.63
3614,8.908,0.436,0.651
3615,5.425,0.695,0.27
3616,4.13,0.005,0.558
3617,13.906,4.77,0.5
3618,2.106,0.199,0.736
3619,22.507,4.248,0.353
3620,8.378,2.11,0.63
3621,0.686,4.651,0.687
3622,4.31,3.38,0.005
3623,16.242,3.943,0.538
3624,15.781,2.921,0.094
3625,2.302,2.968,0.118
3626,18.547,1.54,0.824
3627,3.921,3.043,0.408
3628,10.906,1.466,0.663
3629,21.659,2.268,0.346
3630,28.845,1.549,0.175
3631,27.483,0.013,0.712
3632,24.744,4.128,0.835
3633,22.233,2.501,0.849
3634,29.156,4.693,0.49
3635,10.408,1.417,0.648
3636,18.613,3.193,0.053
3637,12.781,1.069,0.468
3638,6.388,0.051,0.847
3639,7.684,4.631,0.672
3640,11.633,3.046,0.572
3641,14.625,2.34,0.129
3642,8.801,0.804,0.331
3643,19.876,0.799,0.689
3644,1.908,1.666,0.681
3645,14.583,0.392,0.434
3646,1.609,4.636,0.162
3647,0.791,1.717,0.884
3648,19.335,3.972,0.259
3649,21.248,2.225,0.847
3650,5.26,4.79,0.275
3651,12.606,1.731,0.013
3652,21.373,2.217,0.914
3653,2.813,0.936,0.662
3654,12.672,2.832,0.742
3655,8.779,4.359,0.94
3656,1.551,3.207,0.348
3657,17.43,4.355,0.323
3658,20.43,0.058,0.054
3659,13.316,3.229,0.936
3660,15.652,1.929,0.998
3661,19.437,0.835,0.803
3662,25.157,3.898,0.75
3663,11.443,3.214,0.667
3664,7.414,1.964,0.749
3665,9.731,2.784,0.859
3666,1.127,0.504,0.629
3667,26.723,0.705,0.67
3668,1.88,1.202,0.888
3669,0.82,2.957,0.63
3670,26.887,2.588,0.895
3671,25.029,4.426,0.316
3672,11.521,1.833,0.19
3673,23.005,0.731,0.269
3674,26.661,4.521,0.962
3675,3.691,2.291,0.073
3676,0.648,0.427,0.664
3677,25.962,0.836,0.302
3678,29.936,0.773,0.509
3679,2.171,2.386,0.056
3680,14.021,0.612,0.271
3681,25.362,0.436,0.28
3682,7.577,1.551,0.196
3683,14.4,4.347,0.699
3684,24.072,1.684,0.848
3685,23.462,2.281,0.877
3686,21.161,2.646,0.667
3687,19.401,4.675,0.299
3688,29.083,3.167,0.117
3689,24.158,1.292,0.464
3690,4.365,0.201,0.232
3691,14.421,4.864,0.47
3692,24.924,4.229,0.152
3693,5.839,1.252,0.756
3694,4.845,4.578,0.674
3695,6.958,2.094,0.941
3696,7.844,0.786,0.819
3697,13.821,2.072,0.086
3698,13.199,3.683,0.947
3699,27.476,2.183,0.378
3700,9.92,3.673,0.029
3701,6.05,2.516,0.074
3702,12.235,1.217,0.163
3703,0.103,4.978,0.373
3704,24.622,0.292,0.375
3705,28.362,1.328,0.223
3706,27.706,2.596,0.523
3707,17.289,3.908,0.661
3708,29.428,4.766,0.922
3709,21.944,4.462,0.668
3710,24.061,3.965,0.172
3711,7.7,1.101,0.923
3712,26.761,2.441,0.478
3713,24.568,0.888,0.831
3714,22.345,3.477,0.471
3715,4.877,0.927,0.9
3716,29.331,2.182,0.093
3717,17.286,4.832,0.888
3718,25.27,0.318,0.625
3719,0.068,0.161,0.352
3720,23.273,4.153,0.398
3721,15.935,2.134,0.184
3722,20.615,1.715,0.56
3723,9.445,3.598,0.107
3724,28.117,2.548,0.878
3725,20.576,4.36,0.297
3726,1.896,0.067,0.388
3727,27.258,4.254,0.258
3728,27.237,2.984,0.682
3729,5.631,2.455,0.499
3730,2.979,3.75,0.972
3731,3.636,1.589,0.336
3732,13.648,2.952,0.036
3733,26.211,4.098,0.067
3734,13.801,4.183,0.876
3735,25.453,2.448,0.717
3736,17.028,2.018,0.48
3737,27.06,3.175,0.082
3738,17.813,0.713,0.767
3739,4.203,4.389,0.237
3740,8.33,2.721,0.308
3741,14.359,2.133,0.042
3742,18.234,1.246,0.192
3743,13.39,3.221,0.285
3744,4.104,3.673,0.459
3745,28.475,1.674,0.7
3746,29.021,2.807,0.756
3747,6.856,1.932,0.727
3748,26.474,0.904,0.188
3749,10.516,1.67,0.31
3750,14.594,2.885,0.103
3751,22.07,4.841,0.119
3752,7.491,1.076,0.073
3753,28.1,0.268,0.365
3754,27.975,3.617,0.768
3755,23.838,4.297,0.685
3756,14.257,2.677,0.779
3757,15.814,2.49,0.789
3758,9.569,3.12,0.081
3759,0.414,2.951,0.764
3760,26.843,0.645,0.488
3761,13.342,2.122,0.374
3762,19.895,1.986,0.13
3763,20.992,0.725,0.661
3764,5.352,2.995,0.283
3765,24.237,0.702,0.692
3766,25.903,3.355,0.139
3767,13.665,2.359,0.188
3768,2.573,0.682,0.92
3769,8.184,2.558,0.877
3770,0.852,4.413,0.599
3771,2.313,1.372,0.11
3772,9.316,2.439,0.148
3773,29.69,1.801,0.619
3774,0.442,4.709,0.74
3775,19.882,3.017,0.985
3776,18.044,1.519,0.718
3777,7.351,0.907,0.998
3778,19.537,2.087,0.228
3779,27.652,3.644,0.075
3780,17.151,2.87,0.868
3781,18.465,0.274,0.782
3782,11.942,2.92,0.934
3783,16.167,4.369,0.801
3784,27.47,3.114,0.334
3785,8.322,1.66,0.517
3786,2.207,1.214,0.023
3787,13.903,1.804,0.265
3788,25.801,2.499,0.432
3789,4.464,0.542,0.903
3790,23.722,1.606,0.514
3791,3.946,4.417,0.826
3792,14.003,1.03,0.03
3793,22.479,4.525,0.419
3794,15.172,2.994,0.395
3795,27.754,4.481,0.69
3796,9.53,0.767,0.172
3797,29.778,3.24,0.607
3798,6.124,3.815,0.191
3799,17.194,0.12,0.052
3800,8.856,4.531,0.537
3801,24.981,0.187,0.69
3802,20.909,1.218,0.778
3803,14.144,0.988,0.556
3804,11.308,3.039,0.481
3805,15.931,1.04,0.91
3806,7.64,0.667,0.532
3807,18.496,2.337,0.71
3808,16.496,3.035,0.93
3809,26.891,3.877,0.156
3810,15.303,4.326,0.18
3811,15.793,0.549,0.921
3812,7.129,4.358,0.667
3813,19.69,2.426,0.285
3814,18.33,0.346,0.298
3815,27.602,3.669,0.246
3816,3.414,3.845,0.852
3817,28.275,0.54,0.697
3818,20.369,4.267,0.45
3819,2.341,3.886,0.364
3820,20.337,4.77,0.303
3821,12.839,4.503,0.605
3822,15.802,3.825,0.713
3823,3.424,2.864,0.81
3824,2.251,0.936,0.04
3825,7.834,1.892,0.994
3826,0.862,1.572,0.067
3827,11.826,4.789,0.544
3828,16.854,2.74,0.817
3829,24.123,0.559,0.317
3830,22.247,0.517,0.999
3831,16.094,4.896,0.928
3832,22.332,4.809,0.158
3833,17.508,1.24,0.681
3834,21.785,4.88,0.018
3835,16.725,2.029,0.412
3836,16.888,4.344,0.969
3837,5.728,1.926,0.096
3838,22.148,1.029,0.211
3839,14.572,2.995,0.071
3840,12.727,2.788,0.035
3841,29.593,2.835,0.634
3842,18.529,0.666,0.094
3843,25.144,1.82,0.49
3844,29.83,4.463,0.774
3845,3.521,1.108,0.577
3846,28.23,0.564,0.053
3847,23.096,4.564,0.973
3848,13.418,0.493,0.56
3849,12.314,3.093,0.503
3850,23.113,1.726,0.057
3851,1.369,0.743,0.291
3852,23.956,4.409,0.536
3853,26.411,0.726,0.94
3854,11.498,3.415,0.989
3855,19.308,1.286,0.787
3856,6.513,0.17,0.318
3857,20.863,3.666,0.94
3858,15.559,4.129,0.436
3859,1.241,0.358,0.736
3860,28.321,1.083,0.827
3861,26.321,1.237,0.121
3862,1.552,4.661,0.823
3863,4.92,2.197,0.243
3864,3.247,4.685,0.474
3865,8.591,3.776,0.659
3866,13.979,3.802,0.305
3867,17.894,4.67,0.795
3868,24.204,2.431,0.862
3869,10.098,0.872,0.347
3870,19.228,3.949,0.177
3871,10.748,0.991,0.116
3872,2.183,0.887,0.683
3873,14.053,0.023,0.044
3874,29.731,2.433,0.268
3875,18.451,1.262,0.258
3876,0.672,4.683,0.449
3877,13.35,1.254,0.056
3878,17.213,4.052,0.705
3879,2.03,3.991,0.986
3880,27.934,2.4,0.942
3881,4.807,0.963,0.766
3882,18.053,0.931,0.252
3883,5.952,2.648,0.61
3884,2.757,2.969,0.311
3885,6.924,1.014,0.146
3886,1.623,2.569,0.883
3887,12.222,3.891,0.173
3888,26.829,1.283,0.449
3889,10.565,1.01,0.223
3890,19.456,0.389,0.453
3891,23.944,0.193,0.158
3892,1.482,0.662,0.229
3893,16.184,2.06,0.518
3894,14.924,0.012,0.762
3895,20.628,3.363,0.403
3896,8.343,3.008,0.803
3897,26.156,2.45,0.463
3898,29.34,1.207,0.072
3899,8.535,3.745,0.786
3900,13.387,3.405,0.433
3901,26.676,4.019,0.715
3902,25.832,1.52,0.061
3903,21.69,2.641,0.724
3904,14.816,3.55,0.97
3905,26.544,4.717,0.608
3906,9.279,4.451,0.84
3907,23.106,0.915,0.522
3908,20.443,1.955,0.437
3909,8.913,4.38,0.866
3910,21.45,4.702,0.46
3911,21.921,2.875,0.112
3912,17.07,2.498,0.919
3913,18.725,4.834,0.951
3914,23.083,1.737,0.501
3915,21.181,3.931,0.896
3916,6.672,1.117,0.012
3917,27.017,0.688,0.348
3918,21.02,4.574,0.901
3919,16.1,4.139,0.394
3920,29.885,0.184,0.875
3921,6.161,0.47,0.512
3922,16.944,4.786,0.21
3923,14.605,4.316,0.055
3924,18.995,0.738,0.097
3925,7.469,2.893,0.935
3926,14.627,0.453,0.513
3927,15.784,2.342,0.467
3928,12.711,2.002,0.76
3929,5.438,2.72,0.126
3930,28.074,3.691,0.175
3931,20.298,2.495,0.135
3932,14.384,4.523,0.325
3933,23.031,2.179,0.122
3934,3.517,0.38,0.498
3935,9.749,3.897,0.398
3936,2.047,4.818,0.891
3937,10.932,2.435,0.495
3938,0.166,4.649,0.599
3939,14.862,4.941,0.43
3940,18.953,0.065,0.728
3941,9.686,2.631,0.058
3942,1.2,1.001,0.924
3943,28.44,0.434,0.068
3944,3.449,1.872,0.507
3945,24.634,0.443,0.557
3946,4.91,4.861,0.87
3947,21.515,1.769,0.905
3948,4.579,3.594,0.122
3949,22.332,4.951,0.777
3950,20.595,1.108,0.679
3951,19.57,0.704,0.504
3952,23.517,2.01,0.222
3953,19.049,0.541,0.358
3954,25.797,1.131,0.933
3955,11.397,3.125,0.585
3956,6.085,3.052,0.785
3957,22.501,3.993,0.725
3958,10.91,1.828,0.978
3959,29.756,0.522,0.046
3960,20.249,3.748,0.823
3961,12.053,0.079,0.722
3962,1.848,0.355,0.814
3963,27.362,0.435,0.347
3964,19.755,0.427,0.323
3965,0.468,3.592,0.408
3966,2.62,0.308,0.159
3967,20.13,1.081,0.341
3968,22.444,4.724,0.642
3969,16.429,0.076,0.266
3970,3.133,0.939,0.857
3971,20.612,4.948,0.225
3972,7.763,4.038,0.299
3973,1.181,1.81,0.831
3974,16.433,4.28,0.985
3975,2.856,4.878,0.649
3976,8.174,0.581,0.983
3977,24.796,2.514,0.025
3978,3.864,2.308,0.651
3979,9.393,4.203,0.201
3980,6.129,4.147,0.953
3981,12.464,2.949,0.732
3982,14.693,4.639,0.208
3983,29.453,4.854,0.121
3984,3.143,0.373,0.873
3985,19.306,0.718,0.661
3986,21.77,4.601,0.287
3987,16.333,4.298,0.383
3988,0.062,4.364,0.365
3989,18.568,0.461,0.136
3990,3.528,2.174,0.185
3991,5.554,0.794,0.743
3992,29.309,2.229,0.541
3993,20.453,2.464,0.67
3994,26.958,1.965,0.396
3995,5.736,0.038,0.845
3996,5.251,2.878,0.229
3997,19.147,3.323,0.226
3998,8.278,0.577,0.561
3999,7.767,0.874,0.317
4000,0.288,1.44,0.436
4001,26.101,1.619,0.792
4002,2.769,1.904,0.776
4003,2.559,1.868,0.13
4004,21.643,1.934,0.704
4005,24.37,4.628,0.326
4006,7.296,4.039,0.678
4007,12.631,1.811,0.004
4008,18.78,4.941,0.046
4009,7.263,4.737,0.2
4010,26.849,2.798,0.678
4011,27.131,3.936,0.976
4012,3.962,1.016,0.537
4013,2.216,1.687,0.527
4014,27.147,3.596,0.572
4015,22.498,1.738,0.29
4016,29.617,2.985,0.024
4017,1.188,2.682,0.476
4018,12.903,0.966,0.879
4019,22.044,2.243,0.393
4020,2.289,1.928,0.337
4021,17.138,0.444,0.155
4022,8.254,2.999,0.875
4023,5.289,3.241,0.044
4024,4.552,4.031,0.676
4025,14.057,2.211,0.595
4026,6.532,3.291,0.513
4027,5.591,2.524,0.946
4028,9.676,0.729,0.937
4029,26.93,4.729,0.778
4030,21.63,4.384,0.287
4031,1.647,3.134,0.155
4032,14.77,2.382,0.266
4033,1.727,2.687,0.532
4034,14.993,4.858,0.842
4035,25.853,4.706,0.015
4036,11.883,0.908,0.187
4037,10.007,3.559,0.888
4038,16.822,2.283,0.05
4039,14.24,1.205,0.706
4040,9.535,3.806,0.144
4041,3.095,2.093,0.17
4042,4.011,2.75,0.754
4043,8.968,3.258,0.783
4044,21.904,4.911,0.399
4045,21.114,2.836,0.753
4046,15.864,0.424,0.289
4047,2.397,4.541,0.312
4048,10.741,0.731,0.533
4049,16.789,2.174,0.789
4050,4.26,3.223,0.084
4051,4.863,1.081,0.166
4052,13.026,0.479,0.218
4053,7.357,4.576,0.311
4054,5.689,1.173,0.951
4055,15.052,0.647,0.55
4056,25.682,3.426,0.993
4057,9.025,2.734,0.582
4058,16.981,3.393,0.419
4059,28.707,2.519,0.425
4060,26.175,2.231,0.769
4061,12.167,1.03,0.975
4062,16.022,1.546,0.388
4063,29.401,1.158,0.929
4064,21.173,1.226,0.852
4065,0.387,0.463,0.692
4066,25.351,3.573,0.485
4067,16.518,4.075,0.746
4068,20.892,1.962,0.823
4069,11.519,1.986,0.404
4070,24.584,4.581,0.557
4071,13.61,1.702,0.925
4072,19.316,3.275,0.841
4073,0.649,3.668,0.548
4074,0.212,1.674,0.991
4075,17.964,1.676,0.928
4076,4.621,1.644,0.853
4077,16.353,0.319,0.164
4078,12.695,2.8,0.18
4079,6.726,2.373,0.077
4080,3.338,4.422,0.791
4081,15.743,0.019,0.732
4082,0.041,2.417,0.447
4083,1.19,4.354,0.999
4084,5.257,0.365,0.617
4085,18.367,4.944,0.987
4086,15.874,2.937,0.967
4087,14.338,2.262,0.35
4088,15.751,4.597,0.866
4089,5.178,3.188,0.344
4090,26.323,4.836,0.013
4091,8.677,2.022,0.92
4092,19.802,3.309,0.914
4093,24.976,1.039,0.681
4094,7.41,1.061,0.32
4095,19.524,0.386,0.693
4096,7.307,3.472,0.942
4097,29.771,3.011,0.439
4098,14.824,2.021,0.214
4099,26.746,4.583,0.039
4100,28.51,4.094,0.786
4101,3.455,1.93,0.899
4102,12.721,3.325,0.51
4103,12.084,2.686,0.899
4104,19.93,1.31,0.391
4105,28.153,1.954,0.902
4106,8.922,4.523,0.994
4107,19.907,1.038,0.563
4108,23.204,4.859,0.902
4109,6.835,3.294,0.055
4110,5.186,4.201,0.393
4111,22.547,2.709,0.968
4112,7.894,1.989,0.343
4113,24.053,0.645,0.564
4114,6.065,4.415,0.418
4115,28.963,2.805,0.597
4116,21.736,0.628,0.938
4117,14.067,3.375,0.713
4118,23.98,3.251,0.687
4119,29.417,2.028,0.955
4120,7.153,0.005,0.952
4121,12.561,4.756,0.049
4122,26.305,3.162,0.107
4123,24.066,2.988,0.783
4124,3.556,1.167,0.235
4125,18.41,1.667,0.946
4126,15.072,0.57,0.261
4127,6.226,4.783,0.265
4128,6.029,2.28,0.812
4129,14.918,2.392,0.127
4130,8.302,3.741,0.522
4131,17.69,4.416,0.907
4132,25.919,2.956,0.071
4133,24.562,2.213,0.52
4134,28.335,0.766,0.702
4135,22.326,0.999,0.589
4136,17.436,2.473,0.641
4137,3.613,0.336,0.953
4138,10.426,1.838,0.775
4139,25.545,1.267,0.691
4140,14.611,3.278,0.739
4141,3.137,3.513,0.942
4142,8.134,2.346,0.175
4143,18.82,2.297,0.397
4144,15.316,3.702,0.931
4145,4.435,2.46,0.582
4146,7.208,0.118,0.919
4147,13.458,3.134,0.103
4148,7.785,3.575,0.941
4149,25.169,1.404,0.257
4150,6.71,2.723,0.939
4151,9.261,0.972,0.882
4152,24.754,2.569,0.677
4153,19.317,0.933,0.779
4154,22.115,1.465,0.592
4155,0.784,2.471,0.828
4156,8.249,1.48,0.882
4157,21.956,0.244,0.407
4158,16.655,0.287,0.429
4159,26.11,3.104,0.09
4160,0.155,4.144,0.299
4161,6.137,3.025,0.928
4162,20.886,4.517,0.586
4163,14.015,1.498,0.794
4164,6.605,2.871,0.862
4165,23.231,3.922,0.076
4166,26.785,1.985,0.209
4167,21.323,1.939,0.379
4168,7.935,2.89,0.569
4169,17.592,1.397,0.559
4170,12.805,4.784,0.007
4171,21.31,3.168,0.298
4172,23.701,0.207,0.399
4173,13.57,2.007,0.663
4174,15.911,0.028,0.878
4175,12.555,1.67,0.74
4176,16.481,1.746,0.415
4177,16.268,4.471,0.042
4178,3.667,3.486,0.812
4179,19.529,3.365,0.854
4180,12.286,0.302,0.476
4181,6.41,2.972,0.643
4182,22.661,1.106,0.453
4183,4.39,1.208,0.826
4184,26.873,0.978,0.622
4185,4.199,0.627,0.669
4186,21.681,2.347,0.43
4187,14.975,2.217,0.771
4188,14.865,0.303,0.892
4189,21.742,3.334,0.064
4190,5.612,4.532,0.018
4191,14.452,3.011,0.392
4192,22.886,1.322,0.821
4193,27.872,1.813,0.492
4194,24.888,3.342,0.246
4195,2.684,0.006,0.632
4196,26.444,2.28,0.112
4197,28.051,0.919,0.822
4198,25.777,1.965,0.608
4199,0.071,2.399,0.646
4200,26.607,4.507,0.953
4201,3.087,2.339,0.256
4202,1.035,3.586,0.545
4203,13.358,4.076,0.178
4204,23.404,2.732,0.881
4205,15.979,1.966,0.539
4206,9.099,3.837,0.66
4207,20.412,4.917,0.111
4208,19.42,0.138,0.316
4209,22.058,3.337,0.712
4210,4.014,2.929,0.409
4211,5.54,2.892,0.048
4212,10.761,4.866,0.161
4213,26.834,0.115,0.213
4214,18.171,3.229,0.157
4215,14.386,4.333,0.405
4216,11.594,0.007,0.456
4217,3.168,0.232,0.508
4218,18.194,4.406,0.471
4219,26.145,0.442,0.612
4220,19.618,2.027,0.805
4221,3.728,3.264,0.944
4222,15.809,3.505,0.132
4223,5.381,3.725,0.353
4224,9.068,3.271,0.006
4225,6.751,0.745,0.84
4226,19.701,4.008,0.924
4227,26.65,0.144,0.302
4228,22.386,3.373,0.394
4229,12.825,1.048,0.458
4230,26.148,1.151,0.019
4231,12.154,2.255,0.256
4232,14.912,2.733,0.874
4233,27.801,2.887,0.695
4234,16.025,3.737,0.223
4235,18.729,2.824,0.722
4236,24.513,1.63,0.25
4237,0.856,0.74,0.705
4238,5.86,3.862,0.349
4239,17.839,1.177,0.871
4240,10.11,1.524,0.001
4241,25.774,0.42,0.239
4242,29.717,3.647,0.77
4243,5.334,4.653,0.763
4244,12.108,1.207,0.022
4245,5.268,1.844,0.92
4246,16.223,3.632,0.618
4247,13.689,3.057,0.05
4248,13.543,0.273,0.222
4249,5.836,1.2,0.945
4250,4.802,0.515,0.858
4251,25.534,4.91,0.68
4252,7.88,3.051,0.707
4253,29.683,1.818,0.654
4254,20.108,3.028,0.764
4255,13.513,0.148,0.051
4256,16.842,4.156,0.778
4257,29.414,0.03,0.68
4258,6.377,1.791,0.892
4259,2.353,1.899,0.467
4260,11.341,0.684,0.131
4261,4.316,3.44,0.938
4262,23.389,1.326,0.512
4263,10.287,4.623,0.73
4264,1.984,4.003,0.937
4265,10.336,2.431,0.023
4266,20.646,2.171,0.737
4267,5.864,3.037,0.385
4268,3.824,3.881,0.472
4269,17.746,1.299,0.614
4270,20.301,4.734,0.285
4271,2.923,3.121,0.395
4272,28.269,3.8,0.97
4273,15.219,3.621,0.642
4274,14.568,2.425,0.614
4275,17.797,1.532,0.78
4276,18.808,2.973,0.123
4277,21.109,0.67,0.507
4278,22.778,1.57,0.828
4279,11.149,4.825,0.88
4280,13.669,1.562,0.423
4281,14.434,2.6,0.26
4282,24.7,3.835,0.839
4283,26.978,3.933,0.949
4284,14.438,4.42,0.9
4285,17.627,2.784,0.086
4286,29.249,0.401,0.881
4287,2.449,2.101,0.208
4288,27.929,0.054,0.106
4289,12.21,2.94,0.882
4290,7.426,2.499,0.527
4291,21.286,3.688,0.652
4292,21.372,0.584,0.136
4293,22.275,1.265,0.788
4294,19.21,3.328,0.233
4295,25.034,4.658,0.062
4296,22.131,3.86,0.626
4297,27.137,3.542,0.501
4298,14.141,0.404,0.588
4299,19.67,0.495,0.163
4300,2.884,2.083,0.347
4301,26.461,2.484,0.195
4302,17.536,2.724,0.636
4303,6.113,3.498,0.419
4304,8.739,1.128,0.657
4305,16.162,4.663,0.996
