case_id,u_par,C_rate,SOC
3087,17.202,2.34,0.676
3088,8.421,2.599,0.971
3089,11.248,3.891,0.68
3090,7.518,2.616,0.003
3091,17.081,1.318,0.568
3092,20.572,3.111,0.948
3093,28.9,3.421,0.182
3094,5.266,1.489,0.768
3095,18.138,4.292,0.93
3096,27.491,1.867,0.709
3097,24.642,3.435,0.697
3098,9.206,0.615,0.247
3099,15.043,2.7,0.961
3100,27.802,2.953,0.431
3101,6.263,4.221,0.402
3102,14.424,4.945,0.497
3103,5.442,0.635,0.811
3104,18.448,2.343,0.215
3105,12.919,0.707,0.871
3106,6.916,4.333,0.115
3107,7.788,3.26,0.035
3108,3.399,2.845,0.696
3109,21.403,1.377,0.886
3110,25.88,4.169,0.29
3111,1.866,3.411,0.761
3112,26.736,1.037,0.596
3113,11.286,4.454,0.159
3114,13.116,4.48,0.653
3115,0.423,3.799,0.592
3116,11.689,0.877,0.07
3117,15.415,3.511,0.275
3118,25.902,3.09,0.405
3119,15.217,1.118,0.065
3120,5.887,3.842,0.577
3121,6.796,3.638,0.446
3122,4.711,2.413,0.005
3123,10.631,3.402,0.709
3124,12.998,2.536,0.009
3125,19.244,2.055,0.933
3126,1.571,3.592,0.394
3127,10.012,2.447,0.189
3128,22.334,0.521,0.032
3129,5.163,3.089,0.165
3130,26.654,0.717,0.815
3131,25.991,3.386,0.713
3132,25.615,0.528,0.419
3133,4.307,3.29,0.249
3134,11.165,1.339,0.571
3135,12.472,2.936,0.949
3136,18.265,2.223,0.618
3137,19.045,2.031,0.397
3138,16.143,3.069,0.731
3139,1.083,2.438,0.661
3140,7.463,2.96,0.717
3141,8.368,4.052,0.78
3142,17.17,4.964,0.417
3143,11.811,4.112,0.052
3144,4.104,3.468,0.26
3145,11.352,0.762,0.013
3146,22.215,2.628,0.162
3147,23.669,1.526,0.144
3148,27.027,4.897,0.16
3149,13.049,1.941,0.997
3150,2.494,4.452,0.325
3151,8.347,4.304,0.423
3152,8.791,3.452,0.323
3153,27.968,4.022,0.768
3154,14.503,3.808,0.342
3155,10.596,4.751,0.443
3156,9.222,3.489,0.073
3157,14.264,4.258,0.446
3158,28.639,0.505,0.518
3159,26.607,1.549,0.973
3160,15.373,4.244,0.785
3161,23.66,2.79,0.002
3162,1.021,3.401,0.08
3163,26.588,2.665,0.558
3164,6.639,0.883,0.645
3165,16.993,0.904,0.305
3166,1.908,0.829,0.967
3167,7.977,4.337,0.513
3168,16.96,2.998,0.139
3169,28.747,2.314,0.457
3170,13.215,0.854,0.168
3171,22.832,0.765,0.689
3172,7.783,4.56,0.202
3173,9.103,2.562,0.939
3174,22.635,4.032,0.84
3175,6.162,4.266,0.545
3176,8.538,4.172,0.843
3177,7.828,3.814,0.495
3178,16.884,3.925,0.979
3179,10.367,3.508,0.571
3180,18.244,3.552,0.904
3181,22.467,4.847,0.517
3182,23.135,3.176,0.669
3183,13.925,1.889,0.107
3184,8.901,4.543,0.809
3185,4.066,3.513,0.042
3186,15.559,1.004,0.943
3187,4.478,2.836,0.554
3188,11.877,4.125,0.008
3189,12.525,3.276,0.711
3190,26.188,2.627,0.791
3191,3.803,4.188,0.768
3192,27.2,4.287,0.887
3193,29.781,1.151,0.296
3194,3.734,1.845,0.534
3195,6.669,4.612,0.966
3196,22.475,0.685,0.469
3197,4.031,4.326,0.259
3198,11.756,2.801,0.659
3199,23.091,1.573,0.871
3200,0.648,2.182,0.053
3201,18.378,3.59,0.782
3202,18.983,3.799,0.987
3203,25.644,3.995,0.833
3204,10.987,4.946,0.984
3205,13.254,0.96,0.506
3206,24.9,4.238,0.798
3207,25.823,4.752,0.826
3208,4.52,2.429,0.128
3209,22.296,3.892,0.894
3210,5.687,3.037,0.233
3211,7.493,0.511,0.157
3212,2.72,1.429,0.224
3213,17.886,2.657,0.895
3214,14.137,4.969,0.14
3215,11.797,1.097,0.681
3216,10.16,1.631,0.112
3217,15.003,1.376,0.918
3218,0.151,4.173,0.102
3219,20.619,3.609,0.641
3220,2.928,2.087,0.732
3221,0.485,2.41,0.561
3222,1.785,4.613,0.276
3223,2.423,4.71,0.62
3224,2.967,3.687,0.956
3225,27.73,3.202,0.019
3226,5.537,2.667,0.004
3227,24.68,2.172,0.526
3228,4.89,2.414,0.795
3229,29.704,3.37,0.248
3230,10.604,4.935,0.592
3231,18.496,4.025,0.654
3232,25.749,2.607,0.892
3233,15.19,3.828,0.479
3234,18.678,3.605,0.422
3235,12.99,1.661,0.027
3236,1.92,1.645,0.576
3237,27.644,1.596,0.937
3238,18.667,2.541,0.896
3239,2.148,1.828,0.211
3240,21.945,1.184,0.974
3241,27.686,0.592,0.328
3242,1.575,4.853,0.183
3243,13.401,4.493,0.081
3244,14.777,0.566,0.398
3245,1.006,3.184,0.197
3246,19.454,0.803,0.044
3247,15.442,3.957,0.077
3248,24.41,3.52,0.379
3249,16.049,2.397,0.084
3250,8.131,2.033,0.059
3251,20.799,0.59,0.235
3252,3.517,0.802,0.852
3253,10.141,4.416,0.679
3254,8.585,4.114,0.907
3255,2.896,4.731,0.425
3256,7.007,2.74,0.172
3257,23.019,4.068,0.717
3258,12.719,2.575,0.627
3259,14.559,4.067,0.208
3260,29.258,4.784,0.304
3261,28.547,1.446,0.048
3262,16.727,2.966,0.02
3263,23.369,0.804,0.213
3264,10.832,4.006,0.712
3265,3.722,4.265,0.677
3266,23.376,2.176,0.527
3267,21.759,1.151,0.562
3268,28.945,0.527,0.85
3269,19.219,2.185,0.582
3270,17.119,4.417,0.722
3271,2.445,4.537,0.264
3272,20.53,3.376,0.227
3273,9.717,4.731,0.584
3274,16.92,1.299,0.067
3275,28.042,1.329,0.312
3276,21.589,3.163,0.278
3277,15.13,2.637,0.86
3278,23.199,4.308,0.837
3279,3.665,2.008,0.156
3280,10.544,3.815,0.989
3281,3.985,3.974,0.928
3282,6.979,2.282,0.894
3283,17.23,1.504,0.3
3284,10.165,1.73,0.141
3285,4.447,0.626,0.025
3286,17.316,3.899,0.881
3287,10.589,1.61,0.016
3288,29.151,1.956,0.503
3289,19.475,2.194,0.021
3290,26.301,1.81,0.316
3291,27.928,1.173,0.142
3292,27.914,2.662,0.786
3293,24.101,4.916,0.621
3294,0.356,1.248,0.283
3295,14.856,4.336,0.908
3296,6.309,4.938,0.576
3297,16.528,4.838,0.708
3298,14.499,4.435,0.118
3299,6.922,1.213,0.51
3300,23.205,1.851,0.322
3301,17.259,4.922,0.891
3302,25.347,1.418,0.462
3303,23.162,2.393,0.161
3304,24.78,4.754,0.098
3305,9.314,3.536,0.392
3306,12.214,4.089,0.903
3307,23.857,4.706,0.628
3308,8.636,1.711,0.647
3309,11.132,4.009,0.177
3310,7.11,1.137,0.998
3311,15.188,1.106,0.361
3312,17.926,1.638,0.581
3313,11.917,0.756,0.449
3314,10.416,0.816,0.818
3315,16.114,4.933,0.374
3316,12.751,3.508,0.389
3317,14.932,1.651,0.301
3318,12.009,1.568,0.34
3319,17.576,2.967,0.425
3320,25.701,0.908,0.914
3321,8.559,4.184,0.398
3322,27.285,3.373,0.068
3323,27.155,3.438,0.562
3324,8.092,2.733,0.071
3325,27.528,0.823,0.296
3326,6.451,1.117,0.731
3327,29.797,0.843,0.184
3328,24.444,2.481,0.865
3329,29.664,0.857,0.656
3330,5.999,1.715,0.648
3331,28.805,3.649,0.125
3332,7.415,2.88,0.846
3333,15.078,3.21,0.992
3334,3.313,2.805,0.763
3335,2.033,0.669,0.433
3336,24.723,2.15,0.463
3337,9.431,4.371,0.136
3338,13.862,1.389,0.717
3339,27.076,2.339,0.098
3340,8.066,1.672,0.92
3341,17.537,1.044,0.756
3342,0.469,3.185,0.084
3343,29.999,2.687,0.409
3344,1.624,3.427,0.967
3345,5.13,4.871,0.968
3346,3.774,0.833,0.214
3347,18.772,3.714,0.383
3348,6.413,0.547,0.957
3349,28.85,3.651,0.95
3350,15.601,4.128,0.599
3351,27.91,1.263,0.45
3352,5.19,1.385,0.574
3353,10.371,2.998,0.371
3354,25.446,0.675,0.233
3355,13.186,4.483,0.249
3356,20.264,2.029,0.479
3357,22.641,1.045,0.132
3358,11.0,1.757,0.75
3359,23.907,3.184,0.572
3360,17.102,2.988,0.159
3361,23.464,4.865,0.563
3362,20.47,1.341,0.269
3363,2.733,2.928,0.552
3364,7.566,4.98,0.429
3365,21.721,1.525,0.451
3366,17.739,0.933,0.382
3367,5.771,2.104,0.349
3368,25.324,2.871,0.17
3369,4.561,3.864,0.852
3370,18.935,1.965,0.054
3371,5.768,3.356,0.495
3372,3.32,3.205,0.899
3373,29.832,2.75,0.195
3374,17.539,0.872,0.637
3375,16.982,2.908,0.389
3376,14.942,2.81,0.096
3377,7.665,2.771,0.059
3378,17.854,0.744,0.736
3379,26.773,1.78,0.412
3380,20.975,3.346,0.525
3381,13.622,0.918,0.109
3382,28.169,1.977,0.101
3383,3.692,1.54,0.342
3384,16.97,3.161,0.426
3385,18.821,1.857,0.323
3386,12.661,1.875,0.549
3387,11.541,1.277,0.566
3388,2.155,2.591,0.867
3389,2.08,4.73,0.007
3390,4.471,2.246,0.923
3391,24.183,3.626,0.685
3392,27.674,3.6,0.752
3393,22.537,1.501,0.565
3394,25.928,2.255,0.113
3395,25.022,3.812,0.923
3396,12.599,1.21,0.236
3397,19.865,0.728,0.727
3398,21.685,2.076,0.947
3399,13.194,3.888,0.776
3400,26.457,4.953,0.587
3401,15.98,4.986,0.142
3402,23.295,1.109,0.869
3403,16.651,1.063,0.527
3404,26.827,1.293,0.748
3405,10.838,4.858,0.96
3406,4.929,0.526,0.964
3407,17.607,1.51,0.471
3408,19.786,4.134,0.196
3409,12.482,1.66,0.598
3410,19.399,0.638,0.689
3411,25.183,2.193,0.914
3412,14.782,2.031,0.032
3413,25.858,1.776,0.201
3414,29.239,2.409,0.682
3415,13.111,4.072,0.104
3416,18.866,3.943,0.607
3417,13.023,0.86,0.029
3418,18.121,2.96,0.368
3419,2.503,3.696,0.182
3420,29.536,0.751,0.911
3421,25.3,3.877,0.582
3422,18.659,1.15,0.299
3423,16.829,3.702,0.7
3424,0.892,1.849,0.539
3425,16.558,4.86,0.248
3426,7.488,4.867,0.114
3427,7.141,4.63,0.775
3428,22.665,2.804,0.429
3429,11.477,2.476,0.033
3430,12.892,1.383,0.012
3431,13.161,3.457,0.088
3432,10.176,3.928,0.055
3433,8.05,1.679,0.865
3434,0.251,0.64,0.749
3435,3.507,1.566,0.356
3436,1.963,2.43,0.79
3437,7.904,2.422,0.516
3438,18.745,2.495,0.642
3439,21.165,2.266,0.43
3440,29.091,2.011,0.409
3441,7.401,1.276,0.034
3442,19.384,4.433,0.817
3443,22.449,0.705,0.418
3444,14.571,0.792,0.676
3445,8.913,2.071,0.888
3446,28.002,3.929,0.341
3447,16.868,0.975,0.925
3448,19.054,0.883,0.729
3449,14.769,0.891,0.845
3450,27.488,1.718,0.811
3451,4.799,4.746,0.056
3452,13.272,2.909,0.365
3453,0.513,3.105,0.438
3454,7.914,0.634,0.104
3455,12.246,3.012,0.121
3456,15.057,3.626,0.481
3457,19.268,2.031,0.654
3458,1.622,0.875,0.472
3459,5.782,4.874,0.443
3460,14.663,2.59,0.821
3461,16.486,1.521,0.919
3462,22.931,2.911,0.658
3463,11.073,1.035,0.329
3464,7.741,2.634,0.35
3465,0.991,2.524,0.872
3466,18.048,2.529,0.621
3467,10.126,3.818,0.945
3468,9.603,2.589,0.938
3469,16.864,0.983,0.994
3470,0.423,3.058,0.22
3471,29.716,0.933,0.485
3472,10.546,0.683,0.017
3473,11.017,4.841,0.87
3474,7.577,3.117,0.449
3475,18.834,2.565,0.832
3476,25.604,4.458,0.769
3477,8.855,3.757,0.178
3478,9.736,1.399,0.208
3479,14.053,4.987,0.915
3480,13.751,2.856,0.883
3481,2.918,0.672,0.675
3482,8.02,4.58,0.084
3483,5.872,3.145,0.259
3484,6.281,3.278,0.704
3485,14.535,3.144,0.826
3486,26.332,3.663,0.828
3487,12.8,1.847,0.861
3488,4.152,1.123,0.231
3489,0.724,4.002,0.544
3490,10.931,4.715,0.692
3491,1.876,1.023,0.929
3492,3.018,4.949,0.795
3493,8.725,4.028,0.792
3494,7.213,2.782,0.729
3495,17.183,3.141,0.806
3496,22.401,2.759,0.46
3497,4.094,4.643,0.195
3498,27.752,2.617,0.124
3499,26.616,4.174,0.055
3500,19.075,1.711,0.033
3501,27.383,1.18,0.682
3502,26.368,2.535,0.373
3503,12.807,1.753,0.445
3504,19.072,3.245,0.335
3505,17.013,3.087,0.025
3506,15.614,1.494,0.3
3507,15.459,3.007,0.668
3508,28.538,4.178,0.248
3509,21.219,4.909,0.237
3510,28.932,2.234,0.585
3511,6.195,4.111,0.778
3512,2.111,4.671,0.376
3513,29.117,4.624,0.789
3514,19.586,4.193,0.491
3515,9.192,3.028,0.698
3516,13.496,4.132,0.68
3517,8.926,4.649,0.325
3518,29.648,4.504,0.379
3519,7.427,0.821,0.15
3520,22.379,4.708,0.775
3521,18.522,1.852,0.209
3522,4.273,1.289,0.079
3523,21.794,4.343,0.877
3524,21.884,4.569,0.173
3525,5.506,4.48,0.635
3526,17.075,2.976,0.206
3527,28.133,1.869,0.737
3528,18.726,1.608,0.002
3529,2.529,2.466,0.75
3530,13.396,4.644,0.056
3531,14.804,3.177,0.491
3532,17.952,2.536,0.028
3533,5.463,2.348,0.181
3534,29.411,1.87,0.221
3535,23.985,4.476,0.447
3536,5.275,1.906,0.516
3537,15.767,0.597,0.279
3538,24.069,1.646,0.789
3539,2.474,1.761,0.713
3540,0.343,2.013,0.573
3541,21.193,3.677,0.201
3542,14.988,3.112,0.325
3543,18.868,2.111,0.058
3544,0.948,2.882,0.663
3545,15.282,4.977,0.213
3546,26.608,4.492,0.647
3547,10.444,2.186,0.571
3548,7.17,0.629,0.439
3549,20.977,3.2,0.35
3550,1.441,0.687,0.225
3551,19.792,0.814,0.507
3552,25.607,2.483,0.911
3553,7.089,3.494,0.121
3554,25.592,4.302,0.581
3555,1.365,3.136,0.671
3556,10.063,1.647,0.287
3557,14.832,4.76,0.259
3558,11.351,1.362,0.881
3559,29.006,4.072,0.734
3560,7.326,1.317,0.188
3561,21.204,0.724,0.537
3562,19.335,1.665,0.723
3563,2.524,3.131,0.453
3564,9.999,1.067,0.964
3565,20.311,2.746,0.508
3566,8.988,3.476,0.085
3567,9.375,1.609,0.989
3568,10.389,0.916,0.785
3569,3.394,1.869,0.176
3570,23.09,3.114,0.774
3571,4.128,2.016,0.611
3572,16.795,0.579,0.604
3573,14.446,4.616,0.605
3574,19.274,4.654,0.787
3575,29.981,2.024,0.622
3576,29.576,2.808,0.645
3577,28.778,4.051,0.276
3578,25.594,4.831,0.488
3579,5.511,0.587,0.188
3580,24.566,2.726,0.022
3581,18.147,3.362,0.214
3582,21.576,3.02,0.997
3583,20.275,3.244,0.928
3584,4.011,1.324,0.651
3585,3.144,4.744,0.522
3586,24.278,4.544,0.276
3587,29.29,3.723,0.543
3588,2.512,1.828,0.152
3589,18.132,2.944,0.478
3590,17.278,4.503,0.652
3591,8.479,0.649,0.438
3592,12.277,1.006,0.062
3593,23.439,2.708,0.078
3594,7.857,1.735,0.601
3595,23.969,2.027,0.471
3596,6.272,2.698,0.31
3597,14.536,1.403,0.051
3598,26.249,0.538,0.833
3599,27.504,3.556,0.632
3600,8.055,4.839,0.904
3601,0.97,3.087,0.54
3602,18.609,3.417,0.407
3603,24.526,2.222,0.225
3604,20.788,2.314,0.057
3605,26.183,2.491,0.173
3606,11.382,0.653,0.816
3607,1.717,0.866,0.239
3608,6.085,3.257,0.246
3609,28.649,4.278,0.996
3610,0.92,3.24,0.342
3611,8.665,3.495,0.851
3612,28.984,0.591,0.746
3613,3.568,0.884,0.544
3614,4.415,0.756,0.128
3615,27.399,1.793,0.062
3616,1.922,3.306,0.124
3617,6.061,0.928,0.925
3618,18.039,1.115,0.403
3619,24.648,0.832,0.997
3620,27.324,4.845,0.311
3621,27.624,2.809,0.641
3622,23.515,1.314,0.761
3623,29.92,3.377,0.069
3624,6.449,1.884,0.496
3625,4.191,2.297,0.445
3626,11.59,4.225,0.173
3627,23.882,4.697,0.616
3628,13.783,0.752,0.788
3629,13.118,4.726,0.488
3630,1.995,2.761,0.734
3631,16.071,3.561,0.992
3632,13.714,4.58,0.127
3633,11.686,4.224,0.921
3634,21.916,4.457,0.433
3635,7.919,4.313,0.053
3636,1.505,1.34,0.338
3637,15.073,2.723,0.77
3638,2.127,4.791,0.296
3639,23.108,1.97,0.339
3640,15.063,0.645,0.087
3641,23.459,4.027,0.807
3642,24.063,3.88,0.571
3643,2.448,2.096,0.399
3644,8.442,1.923,0.677
3645,3.887,4.701,0.839
3646,12.614,4.561,0.378
3647,19.906,2.906,0.226
3648,17.572,3.189,0.76
3649,10.484,3.126,0.301
3650,22.395,2.367,0.041
3651,10.296,1.086,0.003
3652,6.643,4.464,0.333
3653,14.575,3.417,0.047
3654,10.701,4.48,0.659
3655,5.612,1.036,0.343
3656,5.084,2.006,0.437
3657,12.87,2.106,0.837
3658,2.097,3.024,0.748
3659,29.042,2.425,0.842
3660,8.645,1.296,0.137
3661,18.686,3.446,0.088
3662,1.177,0.799,0.416
3663,14.014,1.872,0.387
3664,14.23,2.796,0.602
3665,7.262,0.793,0.267
3666,20.951,3.839,0.852
3667,29.977,1.369,0.444
3668,3.121,1.407,0.416
3669,17.099,2.108,0.028
3670,29.056,2.555,0.783
3671,4.0,4.236,0.292
3672,26.903,4.248,0.327
3673,5.912,3.243,0.814
3674,29.06,2.979,0.415
3675,0.397,3.039,0.999
3676,26.753,4.282,0.956
3677,25.733,3.421,0.647
3678,24.744,1.364,0.193
3679,8.643,1.111,0.915
3680,18.76,4.341,0.105
3681,26.951,4.894,0.353
3682,14.549,2.73,0.905
3683,8.036,2.233,0.706
3684,10.947,1.514,0.744
3685,18.443,1.043,0.24
3686,17.512,0.958,0.481
3687,17.653,3.787,0.948
3688,26.191,3.138,0.5
3689,1.914,3.604,0.894
3690,18.255,1.002,0.212
3691,2.996,4.717,0.661
3692,2.641,1.809,0.142
3693,14.587,2.589,0.013
3694,3.737,0.849,0.051
3695,10.781,2.091,0.204
3696,5.568,4.072,0.52
3697,3.611,3.394,0.004
3698,16.088,0.658,0.007
3699,2.825,0.662,0.338
3700,7.766,3.958,0.267
3701,27.792,3.749,0.239
3702,11.887,3.261,0.56
3703,24.365,3.694,0.592
3704,3.324,1.566,0.843
3705,1.531,2.973,0.117
3706,9.228,2.937,0.922
3707,2.943,1.416,0.849
3708,4.25,3.096,0.545
3709,8.15,4.214,0.099
3710,22.258,1.44,0.958
3711,20.296,2.145,0.023
3712,18.247,0.871,0.214
3713,29.93,3.623,0.263
3714,24.123,4.079,0.085
3715,14.203,0.581,0.411
3716,29.915,2.169,0.398
3717,25.045,1.805,0.741
3718,0.067,1.257,0.704
3719,17.682,3.073,0.839
3720,7.066,0.973,0.533
3721,5.546,1.185,0.58
3722,2.132,3.403,0.841
3723,15.49,1.845,0.719
3724,6.908,3.104,0.587
3725,3.229,4.846,0.145
3726,23.454,3.025,0.035
3727,20.542,3.951,0.164
3728,15.644,2.945,0.306
3729,4.395,2.239,0.323
3730,14.494,3.635,0.297
3731,28.292,1.057,0.871
3732,12.177,3.704,0.574
3733,7.397,1.509,0.131
3734,6.872,4.405,0.332
3735,3.011,2.144,0.975
3736,26.562,4.969,0.55
3737,13.006,2.242,0.161
3738,28.708,3.023,0.437
3739,20.735,4.77,0.841
3740,13.327,4.615,0.913
3741,10.197,3.519,0.65
3742,27.012,2.387,0.724
3743,14.545,4.03,0.192
3744,28.104,4.826,0.343
3745,13.777,3.207,0.842
3746,25.375,2.335,0.925
3747,21.521,2.91,0.498
3748,4.163,2.463,0.583
3749,3.796,4.232,0.144
3750,8.732,4.543,0.968
3751,4.242,4.962,0.952
3752,0.215,2.995,0.676
3753,10.757,1.52,0.946
3754,15.919,2.791,0.19
3755,19.54,4.914,0.643
3756,16.224,2.894,0.322
3757,3.039,0.503,0.768
3758,1.836,1.253,0.842
3759,10.612,1.954,0.299
3760,12.085,4.259,0.219
3761,19.914,1.953,0.552
3762,8.117,4.251,0.964
3763,17.661,2.476,0.281
3764,22.316,1.426,0.728
3765,3.871,4.629,0.591
3766,4.586,1.864,0.211
3767,15.319,2.368,0.847
3768,3.179,2.866,0.358
3769,6.9,1.866,0.512
3770,16.69,2.211,0.496
3771,7.289,0.911,0.695
3772,8.338,1.577,0.209
3773,4.945,4.022,0.098
3774,8.965,4.918,0.302
3775,5.865,0.558,0.82
3776,29.764,1.823,0.12
3777,21.4,2.611,0.805
3778,25.116,4.687,0.931
3779,6.925,2.907,0.723
3780,23.347,3.36,0.22
3781,4.653,4.403,0.139
3782,2.219,4.977,0.424
3783,25.043,3.49,0.648
3784,22.193,0.784,0.882
3785,23.208,1.682,0.216
3786,29.817,4.813,0.873
3787,21.611,2.035,0.737
3788,21.669,0.862,0.12
3789,11.215,3.194,0.675
3790,21.778,4.956,0.189
3791,11.316,3.455,0.742
3792,8.622,2.248,0.239
3793,11.041,2.57,0.56
3794,8.107,4.436,0.731
3795,21.888,3.118,0.788
3796,2.327,3.784,0.673
3797,18.074,2.226,0.483
3798,16.204,2.401,0.019
3799,29.668,4.57,0.434
3800,29.324,1.332,0.79
3801,18.304,1.507,0.353
3802,7.96,2.253,0.331
3803,5.99,4.764,0.028
3804,13.294,3.174,0.578
3805,5.47,3.856,0.58
3806,20.592,4.769,0.347
3807,13.499,1.557,0.965
3808,3.508,4.239,0.482
3809,27.533,4.374,0.395
3810,4.616,4.126,0.679
3811,23.564,3.298,0.334
3812,11.074,1.566,0.364
3813,17.707,3.441,0.421
3814,7.511,4.761,0.767
3815,8.672,2.187,0.654
3816,13.542,3.284,0.069
3817,22.883,0.854,0.238
3818,17.483,1.262,0.664
3819,27.617,1.751,0.208
3820,6.443,3.66,0.926
3821,8.002,4.692,0.271
3822,6.217,4.134,0.376
3823,9.388,4.269,0.144
3824,25.715,3.92,0.636
3825,7.595,1.295,0.345
3826,14.003,3.484,0.98
3827,17.571,4.303,0.48
3828,21.009,1.117,0.543
3829,25.012,0.666,0.282
3830,5.961,2.438,0.361
3831,5.294,2.774,0.591
3832,28.761,3.287,0.909
3833,29.951,0.919,0.796
3834,4.22,3.634,0.279
3835,25.214,3.756,0.267
3836,4.137,4.558,0.09
3837,26.663,1.272,0.621
3838,3.261,2.834,0.955
3839,15.782,0.82,0.216
3840,5.535,1.08,0.91
3841,4.058,0.789,0.176
3842,15.574,4.319,0.039
3843,21.925,2.139,0.023
3844,7.162,2.027,0.162
3845,12.639,4.081,0.841
3846,14.331,3.934,0.922
3847,24.703,3.499,0.814
3848,27.33,4.048,0.359
3849,21.68,3.045,0.365
3850,7.922,3.817,0.971
3851,26.068,3.465,0.252
3852,5.384,0.575,0.253
3853,22.472,1.321,0.581
3854,27.924,1.165,0.037
3855,1.851,4.459,0.791
3856,29.463,4.869,0.109
3857,2.078,3.802,0.854
3858,0.776,2.537,0.576
3859,24.165,3.565,0.988
3860,4.334,4.649,0.785
3861,2.716,1.176,0.622
3862,2.207,3.273,0.251
3863,11.386,2.578,0.026
3864,16.47,2.277,0.943
3865,5.003,4.472,0.057
3866,9.968,2.557,0.198
3867,12.31,1.6,0.192
3868,7.292,1.327,0.686
3869,8.826,4.758,0.965
3870,3.089,4.548,0.385
3871,3.708,3.043,0.255
3872,3.258,0.593,0.389
3873,23.504,2.875,0.145
3874,3.6,2.307,0.223
3875,20.702,1.298,0.574
3876,1.313,2.82,0.529
3877,25.382,0.865,0.19
3878,17.755,4.897,0.608
3879,27.054,0.507,0.998
3880,8.152,3.341,0.222
3881,12.41,4.713,0.851
3882,14.302,3.614,0.173
3883,24.029,2.621,0.306
3884,17.265,4.531,0.585
3885,12.954,0.942,0.767
3886,1.393,1.838,0.917
3887,20.3,2.5,0.19
3888,15.629,3.585,0.973
3889,28.202,4.801,0.19
3890,11.108,4.095,0.883
3891,22.912,3.543,0.32
3892,13.676,3.826,0.96
3893,17.923,2.066,0.087
3894,8.655,4.341,0.783
3895,7.34,3.39,0.197
3896,24.983,2.85,0.963
3897,7.429,4.111,0.888
3898,27.695,2.676,0.933
3899,9.337,0.855,0.841
3900,27.132,2.502,0.546
3901,2.458,2.699,0.24
3902,4.403,1.155,0.797
3903,18.953,3.48,0.476
3904,9.697,1.84,0.688
3905,5.625,4.685,0.908
3906,25.433,3.53,0.53
3907,29.027,1.889,0.66
3908,23.674,4.252,0.349
3909,0.669,2.656,0.435
3910,0.488,0.825,0.432
3911,13.101,0.79,0.824
3912,4.593,4.537,0.542
3913,1.147,4.974,0.676
3914,9.047,3.939,0.995
3915,13.673,4.956,0.691
3916,14.706,2.474,0.182
3917,3.809,1.185,0.741
3918,7.419,2.913,0.645
3919,20.377,2.032,0.664
3920,22.95,3.03,0.651
3921,23.473,4.809,0.545
3922,0.324,1.021,0.879
3923,16.635,4.52,0.902
3924,13.719,4.772,0.806
3925,8.024,2.643,0.721
3926,11.223,3.43,0.893
3927,3.88,1.29,0.028
3928,21.246,1.85,0.652
3929,12.343,0.53,0.422
3930,14.37,3.36,0.118
3931,13.511,4.325,0.978
3932,20.534,4.217,0.833
3933,10.619,0.641,0.641
3934,18.128,2.095,0.061
3935,16.843,4.081,0.048
3936,10.351,4.35,0.956
3937,1.648,1.081,0.477
3938,14.598,4.427,0.953
3939,17.505,2.345,0.007
3940,7.294,4.849,0.188
3941,7.938,2.842,0.617
3942,26.805,3.352,0.366
3943,26.747,4.993,0.561
3944,0.608,3.27,0.231
3945,25.231,4.489,0.04
3946,8.169,3.645,0.494
3947,11.432,2.489,0.654
3948,21.294,1.2,0.195
3949,17.691,3.44,0.383
3950,12.557,4.979,0.877
3951,14.306,1.26,0.898
3952,2.937,0.678,0.792
3953,6.482,2.531,0.101
3954,1.819,4.176,0.243
3955,3.84,3.156,0.002
3956,1.368,3.121,0.306
3957,25.435,3.506,0.381
3958,23.7,4.586,0.782
3959,6.147,4.819,0.929
3960,6.785,2.378,0.769
3961,20.508,1.921,0.627
3962,24.605,1.106,0.525
3963,26.949,1.462,0.082
3964,6.933,4.445,0.808
3965,23.19,1.837,0.92
3966,3.801,4.985,0.064
3967,11.496,4.564,0.068
3968,23.375,3.902,0.766
3969,29.188,2.518,0.491
3970,20.172,4.034,0.802
3971,11.948,4.399,0.396
3972,26.014,3.236,0.563
3973,19.397,1.674,0.66
3974,16.231,2.213,0.959
3975,10.132,1.813,0.521
3976,27.788,4.92,0.754
3977,14.042,4.281,0.544
3978,29.081,2.511,0.146
3979,7.754,1.239,0.997
3980,23.772,1.408,0.324
3981,7.863,3.789,0.075
3982,9.04,4.668,0.568
3983,4.284,4.634,0.044
3984,27.78,4.401,0.574
3985,23.548,2.664,0.161
3986,18.143,2.742,0.864
3987,29.604,0.934,0.511
3988,7.755,2.9,0.093
3989,4.259,2.568,0.11
3990,3.484,2.585,0.899
3991,28.365,1.997,0.934
3992,12.525,0.836,0.831
3993,27.556,2.831,0.053
3994,23.11,2.017,0.569
3995,6.828,2.689,0.482
3996,22.323,1.753,0.9
3997,2.025,0.608,0.16
3998,0.939,4.134,0.307
3999,4.356,3.441,0.654
4000,1.387,2.778,0.54
4001,1.21,2.209,0.091
4002,24.056,3.67,0.011
4003,23.343,4.633,0.543
4004,17.348,2.542,0.787
4005,24.49,1.351,0.719
4006,23.013,3.984,0.592
4007,16.438,2.705,0.448
4008,1.355,4.745,0.471
4009,2.854,4.836,0.358
4010,21.48,2.725,0.097
4011,29.847,4.026,0.739
4012,29.493,1.86,0.149
4013,11.945,0.657,0.798
4014,24.973,3.821,0.364
4015,2.003,0.599,0.255
4016,0.962,2.653,0.326
4017,19.881,3.23,0.337
4018,17.172,4.373,0.232
